CountryName,CountryCode,IndicatorName,IndicatorCode,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
India,IND,"Official_exchange_rate_(LCU_per_US$,_period_average)",PA.NUS.FCRF,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,4.761900004,6.359125005,7.500000007,7.500000007,7.500000007,7.500000007,7.491935231,7.594468374,7.742038562,8.101603227,8.375891946,8.960412728,8.738576171,8.192840348,8.125790946,7.862944701,8.658522817,9.455131933,10.09889824,11.36258333,12.36875,12.61083333,12.9615,13.91708333,16.2255,17.5035,22.74243333,25.91808333,30.49329167,31.3737425,32.42707667,35.43317333,36.31328583,41.259365,43.05542833,44.941605,47.18641417,48.61031917,46.58328417,45.31646667,44.099975,45.30700833,41.34853333,43.50518333,48.40526667,45.72581212,46.67046667,53.43723333,58.59784542,61.02951446,64.15194446,67.19531281,65.12156865,
India,IND,DEC_alternative_conversion_factor_(LCU_per_US$),PA.NUS.ATLS,4.7619,4.7619,4.7619,4.7619,4.7619,4.762,7,7.5,7.5,7.5,7.5,7.4416,7.7306,7.863,7.9756,8.6534,8.9383,8.5625,8.2062,8.0764,7.8928,8.9294,9.6283,10.3121,11.8868,12.2374,12.7865,12.9685,14.4767,16.6624,17.9485,24.5186,26.4113,31.3643,31.3977,33.4622,35.5008,37.1583,42.0622,43.3342,45.6855,47.6936,48.4061,45.9525,44.9318,44.2736,45.2495,40.2607,45.9936,47.4437,45.5622,47.9215,54.4091,60.5019,61.1436,65.4685,67.072,64.4918,
India,IND,Terms_of_trade_adjustment_(constant_LCU),NY.TTF.GNFS.KN,29709155914,29653934551,29481991774,31959681329,29878451009,25736049835,32386338331,33991449147,35058114682,34378686908,19968785355,66158468421,113266367125,20796896366,-135833180216,-196901178197,-184899046686,-46837591024,-146374053341,-217445980480,-319230423371,-219584168865,-205997206406,-13108646835,-145591969305,-113295623892,60744262967,2174499403,33140977219,-7501384475,-161320066544,-33171233963,79747432915,388323076600,578672654606,403305127485,118531468747,623443995570,834212191059,430305015660,317995141655,258437647307,-180917152860,215504480861,-508812066204,-535032825465,-610956567977,-671653566383,19924127593,-182274493416,249021531610,0,-301376638396,-1013005249340,-1514794802512,-1196153232103,-901135530694,266829778912,
India,IND,Net_secondary_income_(Net_current_transfers_from_abroad)_(constant_LCU),NY.TRF.NCTR.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Net_secondary_income_(Net_current_transfers_from_abroad)_(current_LCU),NY.TRF.NCTR.CN,280000000,350000000,340000000,420000000,390000000,790000000,900000000,1020000000,1280000000,1250000000,1230000000,1630000000,1540000000,1920000000,2740000000,5280000000,7390000000,10220000000,10420000000,16240000000,22570000000,22210000000,25270000000,27740000000,31010000000,28210000000,29760000000,34990000000,38410000000,37980000000,37110000000,93820000000,112260000000,165140000000,254160000000,221120000000,439680000000,437640000000,432420000000,531320000000,588110000000,733630000000,792290000000,991650000000,919710000000,1085650000000,1346080000000,1675010000000,2032090000000,2471130000000,2420010000000,3049020000000,3500810000000,3959180000000,4051540000000,4130827769000,3794380907200,4057402100300,
India,IND,Net_secondary_income_(Net_current_transfers_from_abroad)_(current_US$),NY.TRF.NCTR.CD,58800058.8,73500073.5,71400071.4,88200088.2,81900081.9,165896682.1,128571428.6,136000000,170666666.7,166666666.7,164000000,219038916.4,199208340.9,244181610.1,343547820.9,610164790.7,826779141.4,1193576642,1269771636,2010796890,2859568214,2487289180,2624554698,2690043735,2608776121,2305228235,2327454737,2698076107,2653228982,2279383522,2067582249,3826482752,4250453404,5265221924,8094860452,6608053266,12385073012,11777718572,10280489371,12260985550,12873012225,15382147710,16367565245,21579892280,20469021940,24521385205,29747953016,41604095309,44182016628,52085524527,53114423799,63625303882,64342361848,65438936628,66262699612,63096416888,56571757323,62913457219,
India,IND,Taxes_less_subsidies_on_products_(constant_LCU),NY.TAX.NIND.KN,339058241019,395247009574,465964924225,562857783819,594617164227,664222703835,577348571093,597122346054,685893382385,732845638615,784482828146,861380326421,832651021267,732272033017,743561444128,827255938636,889495807684,928469794546,1008313321323,950553173135,959121289615,1068823408726,1185664800929,1188047102439,1210897096883,1456776327179,1606594971079,1748408688335,1816877116882,1886455467944,2045330758747,1980627912503,2116991784893,1987837007006,2189115435959,2434401678232,2491585340668,2511511156790,2499477861663,3021692266900,3019050030838,2938609001873,3019099939453,3209649821488,3878770000000,4003860000000,4330080000000,4827120000000,4191880000000,5192420000000,5967210000000,6293828173582,6667413124239,7377212082120,8155408442699,8776227893837,9793552451399,10756926311926,
India,IND,Taxes_less_subsidies_on_products_(current_LCU),NY.TAX.NIND.CN,9691448729,10970491713,12737584095,15686023721,17899317457,20725816152,21849200487,24387649053,27333214025,30573084270,34381616798,39664070872,44762635625,50216951948,61416337812,74294623535,82005158819,85975886685,101128810917,116502006917,133179835171,161834321098,183155869810,204500739894,223897645463,277554666747,320629472594,373028946292,420259365129,470568288293,563166545057,626008499269,733795588212,765205511979,937796265754,1122807314764,1224531627106,1304023927528,1412776764841,1720595244095,1843674098061,1891519441259,2017304850478,2260651332322,2820330000000,3052110000000,3497340000000,4084740000000,3413140000000,3915010000000,5508010000000,6293827178400,7413210000000,8703690000000,9636798092741,11973752326521,14264688252382,16122902407999,
India,IND,Taxes_less_subsidies_on_products_(current_US$),NY.TAX.NIND.CD,2035206268,2303805563,2674895335,3294068275,3758860425,4352334345,3121314355,3251686540,3644428537,4076411236,4584215573,5330046075,5790318426,6386487594,7700528839,8585599133,9174581164,10040979467,12323464078,14424992189,16873585441,18123762078,19022659224,19831143986,18835821707,22680852693,25075624494,28764232278,29030052783,28241327077,31376802800,25531983852,27783395297,24397340670,29868310919,33554497755,34493071342,35093745611,33587800088,39705249990,40355782427,39659816857,41674599905,49195393772,62769130104,68937470637,77290135803,101457252358,74209020385,82519069971,120889904351,131336188942,136249450919,143858126770,157609268881,182893335368,212677246129,249999262046,
India,IND,Net_primary_income_(Net_income_from_abroad)_(constant_LCU),NY.GSR.NFCY.KN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Net_primary_income_(Net_income_from_abroad)_(current_LCU),NY.GSR.NFCY.CN,-720000000,-980000000,-1080000000,-1120000000,-1450000000,-1640000000,-2300000000,-2580000000,-2550000000,-2710000000,-2840000000,-2910000000,-3020000000,-3250000000,-2910000000,-2550000000,-2330000000,-2330000000,-1560000000,1530000000,3450000000,400000000,-6340000000,-9440000000,-14240000000,-14290000000,-18050000000,-26190000000,-44960000000,-57310000000,-75450000000,-100770000000,-116450000000,-120800000000,-130830000000,-134840000000,-130820000000,-132050000000,-149680000000,-154310000000,-227330000000,-200680000000,-166900000000,-207080000000,-223750000000,-261160000000,-332340000000,-205120000000,-329230000000,-380000000000,-818070000000,-768227113728,-1167631041529,-1398838077793,-1474298741146,-1676160918264,-2850023193087,-5077269013217,
India,IND,Net_primary_income_(Net_income_from_abroad)_(current_US$),NY.GSR.NFCY.CD,-151200151.2,-205800205.8,-226800226.8,-235200235.2,-304500304.5,-344393112.1,-328571428.6,-344000000,-340000000,-361333333.3,-378666666.7,-391044936.6,-390655317.8,-413328246.2,-364862831.6,-294681859.2,-260675967.5,-272116788.3,-190100168.2,189440840,437107237,44795842.95,-658475535.7,-915429447,-1197967493,-1167731708,-1411645094,-2019508810,-3105680162,-3439480507,-4203693902,-4109941024,-4409097621,-3851512707,-4166865726,-4029621483,-3684987381,-3553714782,-3558539496,-3560928781,-4975977061,-4207692437,-3447912556,-4506392470,-4979769339,-5898774891,-7344611543,-5094794676,-7158169832,-8009493357,-17955015342,-16030948817,-21460216058,-23120564442,-24112069638,-25602555706,-42491996557,-78727357791,
India,IND,Gross_savings_(%_of_GDP),NY.GNS.ICTR.ZS,,,,,,,,,,,,,,,,13.23451613,16.07705967,15.54109796,15.18949306,15.88163343,14.65711679,15.93081344,15.90651286,15.45970089,15.88743359,16.86304446,15.83504098,17.00785482,18.18476839,20.16286332,21.23462386,21.78706734,23.27199784,24.10388908,25.98600121,26.99289174,27.08467918,27.56183828,25.87294684,25.61382942,26.10090322,26.24981776,28.10914575,30.47378594,33.3325839,34.41803273,36.36052647,37.01138506,36.25407505,35.61744353,36.30587126,35.13181129,35.26129075,34.30465633,33.46602422,32.39701891,30.98118992,29.29807265,
India,IND,Gross_savings_(%_of_GNI),NY.GNS.ICTR.GN.ZS,,,,,,,,,,,,,,,,13.27423956,16.11796389,15.57598627,15.21055294,15.86199243,14.62281262,15.92712608,15.95886827,15.52481462,15.97765261,16.94816228,15.92533086,17.13184676,18.37720207,20.3998732,21.51641303,22.12370308,23.63355087,24.44093131,26.32112115,27.29821222,27.34111187,27.79939243,26.09331893,25.81417455,26.38116256,26.47933461,28.2986272,30.70145248,33.56830662,34.66730037,36.64678391,37.16701322,36.47183514,35.83131455,36.69911979,35.44348276,35.68025004,34.73721651,33.86648524,32.79617789,31.56681612,30.19486956,
India,IND,Gross_savings_(current_LCU),NY.GNS.ICTR.CN,,,,,,,,,,,,,,,,112774556677,147606194302,161663975116,171142100781,196236928454,215551768951,275245440773,307400627110,347958049459,400662416764,479811104576,504133784775,615454248934,780786671875,994588933886,1223346257523,1442871409366,1771455050551,2111482476045,2670243743169,3254216342809,3777814408742,4259114092332,4585454746909,5092699398799,5585295064884,6077470715026,7006524585707,8509896780718,10620867872126,12501059713716,15470055037094,18130626555658,19991048044695,22675514183343,27717615759162,30692305165699,35063873725383,38536209829629,41725302769818,44616765841366,47594499872575,50085069307150,
India,IND,Gross_savings_(current_US$),NY.GNS.ICTR.CD,,,,,,,,,,,,,,,,13032398442,16513900216,18880464247,20855219320,24297574223,27309924102,30824628841,31926781167,33742695422,33706499374,39208582262,39427035137,47457628017,53934023077,59690616831,68158690560,58848034120,67071861308,67321205193,85045839127,97250519775,106414909206,114620800530,109016046401,117521481850,122255312186,127427384702,144744662051,185188983858,236377529325,282359232448,341883447046,450330633984,434648473803,477945737439,608346738287,640470460351,644448699306,636942142803,682414885120,681499741729,709603111173,776611434433,
India,IND,"GNI_per_capita,_PPP_(constant_2011_international_$)",NY.GNP.PCAP.PP.KD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1888.498466,1865.78608,1929.06101,1984.070052,2077.772778,2196.026127,2321.588796,2372.604578,2473.335452,2646.037048,2691.991696,2778.480396,2840.85802,3011.720621,3199.152021,3397.596833,3612.90021,3844.71602,3898.67699,4145.627937,4415.07828,4595.113637,4770.631531,5010.320727,5322.162099,5678.975443,6033.932243,6320.622177,
India,IND,"GNI_per_capita,_PPP_(current_international_$)",NY.GNP.PCAP.PP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1220,1250,1320,1390,1480,1600,1720,1790,1890,2050,2130,2250,2340,2530,2760,3020,3310,3620,3740,4010,4320,4600,4860,5200,5620,6060,6510,6950,
India,IND,GNI_per_capita_(constant_LCU),NY.GNP.PCAP.KN,16335.14052,16592.42902,16734.56435,17385.18382,18290.97974,17434.19297,17043.29262,18005.62984,18229.83171,19014.01644,19563.2217,19445.40461,18901.80903,19086.56748,18892.38586,20162.03767,20036.45964,21009.5962,21726.72455,20173.38513,21065.16268,21773.35823,21938.62315,22978.68908,23284.2574,23976.23141,24556.90237,24940.60524,26682.11829,27646.53669,28534.14443,28190.97311,29147.02154,29978.17707,31393.9723,33180.71356,35077.89452,35848.71415,37370.70072,39980.12423,40674.47299,41981.26836,42923.75899,45505.39633,48337.37884,51335.7678,54588.88013,58091.48598,58906.80575,62638.09498,66709.33737,69429.56985,72081.54602,75703.11429,80414.86118,85806.10912,91169.30575,95501.02861,
India,IND,GNI_per_capita_growth_(annual_%),NY.GNP.PCAP.KD.ZG,,1.575061403,0.856627642,3.887878148,5.210160142,-4.68420379,-2.24214769,5.646427872,1.245176472,4.301656424,2.888423188,-0.6022376711,-2.795496341,0.9774643444,-1.017373183,6.720441893,-0.6228439356,4.85682888,3.413337136,-7.14944129,4.420564703,3.361927781,0.7590235378,4.740798594,1.329790051,2.971853463,2.421860807,1.562505198,6.982641485,3.614474636,3.210556707,-1.202669029,3.39132823,2.851596782,4.722752929,5.69135133,5.717721992,2.197451249,4.245582039,6.982538344,1.736734875,3.21281452,2.245026583,6.014471694,6.22339928,6.203044169,6.336931291,6.416335789,1.403509919,6.334224345,6.499626767,4.077738721,3.81966384,5.024265532,6.223980257,6.704293041,6.250366881,4.751295212,
India,IND,GNI_per_capita_(constant_2010_US$),NY.GNP.PCAP.KD,329.7467647,334.9404788,337.8096715,350.9432999,369.2280078,351.9326155,344.0417665,363.4678367,367.9936526,383.8234752,394.9099215,392.5316252,381.558418,385.2880155,381.3681985,406.9978267,404.4628654,424.1069347,438.5831342,407.2268905,425.2286187,439.5244977,442.8605921,463.8557208,470.0240281,483.9924534,495.714077,503.4596352,538.6144165,558.082498,576.0000531,569.0726788,588.3718012,605.1497926,633.7295221,669.7972957,708.094443,723.6544732,754.3778175,807.0525379,821.0689008,847.4483216,866.4737617,918.5875809,975.7549538,1036.281465,1101.949909,1172.654715,1189.113041,1264.434128,1346.617627,1401.529176,1455.062879,1528.169102,1623.282045,1732.11163,1840.374962,1927.816609,
India,IND,GNI_per_capita_(current_LCU),NY.GNP.PCAP.CN,390.7011896,405.3282052,426.8198834,480.5171158,548.7425342,566.5237783,627.2768973,719.6751423,746.4440087,804.5168779,840.5829041,880.0199389,948.2610668,1128.313818,1302.806108,1367.410535,1440.43342,1595.58664,1690.683469,1816.893976,2115.547631,2423.378763,2639.115081,3000.609469,3281.201572,3621.813526,3961.064843,4398.248101,5091.341365,5720.565149,6534.218398,7343.954949,8272.996567,9349.116803,10767.16736,12411.45298,14115.26798,15360.74538,17296.98773,19069.6553,20104.94191,21420.64814,22718.91803,25015.81719,28095.69738,31517.78816,36329.39712,41351.42476,45785.76758,52116.96173,61354.86166,69429.56905,77804.73191,86766.50806,95223.10096,103924.3453,113862.7841,123861.4402,
India,IND,"Trademark_applications,_direct_nonresident",IP.TMK.NRES,,,,,,,,,,,,,,,,,,,,,,1185,2141,2821,1612,1725,3645,3166,4523,1799,1968,2014,2054,2862,3418,4614,,,,5393,17013,10490,5930,15450,15090,12361,15211,6500,10801,7540,17806,22161,14807,19646,23616,24237,31659,23547,
India,IND,"Trademark_applications,_nonresident,_by_count",IP.TMK.NRCT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,15090,12361,15211,6500,10801,7540,17806,22161,14809,25665,37586,39142,48788,41092,
India,IND,"Patent_applications,_residents",IP.PAT.RESD,,,,,,,,,,,,,,,,,,,,,1207,1067,1128,,1003,982,999,988,1033,1048,1147,1267,1248,1209,1588,1545,1661,1926,2247,2206,2206,2379,2693,3425,4014,4721,5686,6296,6425,7262,8853,8841,9553,10669,12040,12579,13199,14961,
India,IND,"Patent_applications,_nonresidents",IP.PAT.NRES,,,,,,,,,,,,,,,,,,,,,1817,1834,1948,,2291,2493,2497,2520,2504,2600,2673,2328,2176,2511,3212,5021,6901,8229,6707,2620,6332,8213,8772,9188,13452,19661,23242,28922,30387,27025,30909,33450,34402,32362,30814,33079,31858,31621,
India,IND,Scientific_and_technical_journal_articles,IP.JRN.ARTC.SC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,26797.1,28930.1,33215.8,38590.3,43624.9,48794.2,54667.1,62790.2,75337.3,82182.2,88942.4,100574.8,106663.4,110319.6,,
India,IND,"Industrial_design_applications,_resident,_by_count",IP.IDS.RSCT,,,,,,,,,,,,,,,,,,,,,937,1096,1115,,1142,1095,1195,1201,1195,995,903,1065,1042,1281,1514,1613,1770,2192,2594,2470,2708,2810,2591,2816,3093,3407,3584,3873,4308,4267,4416,5156,5100,5182,6168,6829,6753,7534,
India,IND,"Industrial_design_applications,_nonresident,_by_count",IP.IDS.NRCT,,,,,,,,,,,,,,,,,,,,,96,80,79,,154,165,154,186,191,156,134,103,147,204,254,411,587,403,482,381,499,540,533,541,1009,1542,1937,2529,2249,1825,2622,3060,3445,3315,3141,3461,3920,3583,
India,IND,Public_private_partnerships_investment_in_water_and_sanitation_(current_US$),IE.PPN.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100000,,,110750000,,,142250000,75900000,23530000,,,115600000,135100000,,18500000,,50880000,
India,IND,Public_private_partnerships_investment_in_transport_(current_US$),IE.PPN.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900000,,,,125000000,,12200000,405000000,301600000,466700000,96400000,350800000,573600000,579140000,1141400000,1526510000,9904770000,3924920000,5254040000,4871750000,15494800000,17667500000,22034800000,5136400000,2931200000,2047220000,2623120000,3482900000,
India,IND,Public_private_partnerships_investment_in_ICT_(current_US$),IE.PPN.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,508200000,,,,689400000,,,,,,,,,,,,,,,,,
India,IND,Public_private_partnerships_investment_in_energy_(current_US$),IE.PPN.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613600000,13400000,1047700000,314800000,1008300000,1553100000,1019200000,922300000,2235400000,1828900000,240000000,10500000,844770000,2362270000,579100000,4798980000,9344850000,12415880000,21222600000,29608760000,21011250000,8904400000,2952700000,2816300000,2086770000,1686830000,1311630000,
India,IND,Investment_in_water_and_sanitation_with_private_participation_(current_US$),IE.PPI.WATR.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2100000,,,110750000,,,142250000,75900000,23530000,,,115600000,135100000,,18500000,,50880000,
India,IND,Investment_in_transport_with_private_participation_(current_US$),IE.PPI.TRAN.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1900000,,,,125000000,,182000000,405000000,301600000,466700000,96400000,350800000,719170000,579140000,1141400000,1526510000,10028470000,3924920000,5254040000,4871750000,15494800000,17667500000,22034800000,5136400000,2931200000,2047220000,2623120000,3482900000,
India,IND,Investment_in_ICT_with_private_participation_(current_US$),IE.PPI.ICTI.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
India,IND,Investment_in_energy_with_private_participation_(current_US$),IE.PPI.ENGY.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,613600000,13400000,1050700000,314800000,1008300000,1553100000,1027500000,1066300000,2527500000,1953780000,240000000,390320000,925070000,4268670000,979440000,5534550000,10236450000,12889380000,24503850000,34474510000,22038050000,9246100000,3104900000,2816300000,2086770000,1686830000,1311630000,
India,IND,Procedures_to_build_a_warehouse_(number),IC.WRH.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.5,32.5,32.5,32.5,30.1,17.9
India,IND,Time_required_to_build_a_warehouse_(days),IC.WRH.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,180.4,180.4,180.4,180.4,143.9,94.8
India,IND,Total_tax_and_contribution_rate_(%_of_profit),IC.TAX.TOTL.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,55.7,55.5,55.5,56.2,56.2,52.1
India,IND,Profit_tax_(%_of_commercial_profits),IC.TAX.PRFT.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,23.7,23.4,23.4,23.5,23.5,21.7
India,IND,Tax_payments_(number),IC.TAX.PAYM,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.1,41.1,41.1,33.1,13.9,11.9
India,IND,Other_taxes_payable_by_businesses_(%_of_commercial_profits),IC.TAX.OTHR.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.2,11.3,11.3,12.1,12.2,10.1
India,IND,Number_of_visits_or_required_meetings_of_affected_firms_with_tax_officials,IC.TAX.METG,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.1,,,,
India,IND,Labor_tax_and_contributions_(%_of_commercial_profits),IC.TAX.LABR.CP.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20.8,20.8,20.8,20.5,20.5,20.3
India,IND,Firms_expected_to_give_gifts_in_meetings_with_tax_officials_(%_of_firms),IC.TAX.GIFT.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52.3,,,,,,,,15.3,,,,
India,IND,Time_to_prepare_and_pay_taxes_(hours),IC.TAX.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,252.9,252.9,252.9,250.9,215.9,275.4
India,IND,"Start-up_procedures_to_register_a_business,_male_(number)",IC.REG.PROC.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,14.9,13.9,13.9,12.5,10
India,IND,"Start-up_procedures_to_register_a_business,_female_(number)",IC.REG.PROC.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14.5,14.9,13.9,13.9,12.5,10
India,IND,Start-up_procedures_to_register_a_business_(number),IC.REG.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,15,14,14,12,10
India,IND,"Time_required_to_start_a_business,_male_(days)",IC.REG.DURS.MA,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7,35,30,28.5,29.8,16.5
India,IND,"Time_required_to_start_a_business,_female_(days)",IC.REG.DURS.FE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7,35,30,28.5,29.8,16.5
India,IND,Time_required_to_start_a_business_(days),IC.REG.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,32.7,35,30,28.5,29.8,16.5
India,IND,Cost_of_business_start-up_procedures_(%_of_GNI_per_capita),IC.REG.COST.PC.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,16.4,14.5,14,15,14.4
India,IND,"Cost_of_business_start-up_procedures,_male_(%_of_GNI_per_capita)",IC.REG.COST.PC.MA.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,16.4,14.5,14,15,14.4
India,IND,"Cost_of_business_start-up_procedures,_female_(%_of_GNI_per_capita)",IC.REG.COST.PC.FE.ZS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41.5,16.4,14.5,14,15,14.4
India,IND,Procedures_to_register_property_(number),IC.PRP.PROC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8,8,8,9,9,9
India,IND,Time_required_to_register_property_(days),IC.PRP.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.1,62.9,62.9,69.1,69.1,69.1
India,IND,Time_required_to_enforce_a_contract_(days),IC.LGL.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1445,1445,1445,1445,1445,1445
India,IND,Strength_of_legal_rights_index_(0=weak_to_12=strong),IC.LGL.CRED.XQ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,6,6,6,8,9
India,IND,Time_to_resolve_insolvency_(s),IC.ISV.DURS,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4.3,4.3,4.3,4.3,4.3,4.3
India,IND,"Time_to_import,_documentary_compliance_(hours)",IC.IMP.TMDC,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,63.3,63.3,61.3,61.3,29.7
